subject,experiment,wrote_notes,enc_modality,ret_modality,plis,pli_recency
MTK2128,2,0,v,v,0.26666666666666666,0.6585365853658537
MTK2131,2,0,v,v,0.3333333333333333,0.1791044776119403
MTK2132,2,0,a,a,0.13333333333333333,1.0
MTK2133,2,1,a,a,0.2,0.0
MTK2134,2,1,a,a,0.0,
MTK2135,2,1,v,v,0.13333333333333333,0.4615384615384615
MTK2137,2,1,a,a,1.0,0.08844950491987486
MTK2138,2,0,v,v,0.2,0.0
MTK2139,2,1,v,v,0.06666666666666667,0.0
MTK2140,2,0,a,a,0.0,
MTK2141,2,0,a,a,0.0,
MTK2142,2,0,v,v,0.13333333333333333,0.44
MTK2143,2,0,v,v,0.26666666666666666,0.72
MTK2144,2,0,v,v,0.0,
MTK2147,2,1,a,a,0.06666666666666667,0.0
MTK2148,2,0,v,v,0.7333333333333333,0.2782931354359926
MTK2149,2,0,a,a,0.0,
MTK2151,2,0,v,v,0.5333333333333333,0.48351648351648346
MTK2153,2,0,v,v,0.13333333333333333,0.0
MTK2155,2,1,a,a,0.06666666666666667,0.0
MTK2156,2,1,a,a,0.26666666666666666,0.0
MTK2158,2,1,a,a,0.3333333333333333,0.0
MTK2160,2,0,a,a,0.13333333333333333,0.3
MTK2161,2,0,a,a,0.26666666666666666,0.0
MTK2162,2,1,a,a,0.0,
MTK2163,2,0,v,v,0.4,0.3203285420944559
MTK2164,2,1,a,a,0.26666666666666666,0.1508686376104846
MTK2165,2,0,a,a,0.06666666666666667,1.0
MTK2166,2,0,v,v,0.3333333333333333,0.6000000000000001
MTK2168,2,0,v,v,0.06666666666666667,1.0
MTK2169,2,0,a,a,0.0,
MTK2170,2,0,v,v,0.06666666666666667,0.0
MTK2171,2,0,v,v,0.0,
MTK2172,2,1,a,a,0.06666666666666667,1.0
MTK2176,2,0,a,a,0.0,
MTK2177,2,0,v,v,0.13333333333333333,0.5
MTK2178,2,0,v,v,0.3333333333333333,0.2737642585551331
MTK2179,2,0,a,a,0.13333333333333333,0.3
MTK2180,2,1,a,a,0.0,
MTK2181,2,0,v,v,0.0,
MTK2182,2,0,v,v,0.26666666666666666,0.1276595744680851
MTK2183,2,0,a,a,0.5333333333333333,0.4118564742589703
MTK2185,2,0,a,a,0.26666666666666666,0.21052631578947367
MTK2186,2,0,v,v,0.06666666666666667,0.0
MTK2188,2,0,a,a,0.13333333333333333,0.0
MTK2189,2,0,a,a,0.06666666666666667,0.0
MTK2190,2,0,v,v,0.26666666666666666,0.0
MTK2191,2,1,v,v,0.0,
MTK2192,2,0,v,v,0.13333333333333333,0.44
MTK2193,2,0,v,v,0.8,0.20144522995852138
MTK2195,2,0,v,v,0.13333333333333333,0.0
MTK2197,2,1,v,v,0.13333333333333333,0.3
MTK2198,2,0,v,v,0.0,
MTK2199,2,1,a,a,0.06666666666666667,0.0
MTK2201,2,0,v,v,0.06666666666666667,0.0
MTK2202,2,0,v,v,0.6666666666666666,0.4658385093167702
MTK2203,2,0,a,a,0.13333333333333333,0.1764705882352941
MTK2204,2,0,v,v,0.13333333333333333,0.0
MTK2205,2,0,v,v,0.13333333333333333,0.0
MTK2207,2,0,v,v,0.2,0.20833333333333331
MTK2209,2,1,v,v,0.4,0.0
MTK2210,2,1,v,v,0.8666666666666667,0.37362286444196074
MTK2211,2,1,v,v,0.13333333333333333,0.41666666666666663
MTK2213,2,0,v,v,0.06666666666666667,0.0
MTK2215,2,1,v,v,0.13333333333333333,1.0
MTK2216,2,1,a,a,0.06666666666666667,0.0
MTK2218,2,0,v,v,0.06666666666666667,1.0
MTK2219,2,0,v,v,0.3333333333333333,0.4280155642023346
MTK2220,2,1,a,a,0.26666666666666666,0.0
MTK2221,2,0,v,v,0.2,0.308300395256917
MTK2222,2,0,a,a,0.2,0.0
MTK2223,2,0,v,v,0.0,
MTK2224,2,0,a,a,0.13333333333333333,0.0
MTK2225,2,0,v,v,0.13333333333333333,0.44
MTK2226,2,0,a,a,0.06666666666666667,0.0
MTK2227,2,0,v,v,0.0,
MTK2228,2,0,a,a,0.0,
MTK2229,2,1,a,a,0.13333333333333333,0.0
MTK2230,2,1,a,a,0.06666666666666667,0.0
MTK2231,2,1,a,a,0.7333333333333333,0.03193702921109086
MTK2232,2,0,v,v,0.06666666666666667,0.0
MTK2233,2,0,a,a,0.13333333333333333,0.0
MTK2234,2,0,v,v,0.13333333333333333,0.3
MTK2236,2,1,a,a,0.2,0.65
MTK2237,2,1,a,a,0.13333333333333333,0.0
MTK2238,2,0,a,a,0.4666666666666667,0.22279348757497858
MTK2239,2,0,v,v,0.13333333333333333,1.0
MTK2240,2,0,v,v,0.0,
MTK2241,2,0,v,v,0.0,
MTK2242,2,1,v,v,0.2,0.0
MTK2243,2,0,v,v,0.0,
MTK2244,2,0,a,a,0.2,0.0
MTK2245,2,0,v,v,0.06666666666666667,1.0
MTK2246,2,0,v,v,0.0,
MTK2247,2,0,v,v,0.0,
MTK2248,2,0,v,v,0.2,0.0
MTK2249,2,0,v,v,0.13333333333333333,0.0
MTK2250,2,0,a,a,0.2,0.0
MTK2251,2,0,v,v,0.06666666666666667,0.0
MTK2252,2,1,a,a,0.13333333333333333,0.22222222222222224
MTK2254,2,0,v,v,0.2,0.6315789473684211
MTK2255,2,0,a,a,0.6,0.8727272727272727
MTK2256,2,0,v,v,0.0,
MTK2257,2,0,v,v,0.06666666666666667,0.0
MTK2258,2,0,a,a,0.13333333333333333,0.36363636363636365
MTK2259,2,0,v,v,0.06666666666666667,1.0
MTK2261,2,0,v,v,0.0,
MTK2263,2,0,v,v,0.9333333333333333,0.1995967741935484
MTK2265,2,1,v,v,0.06666666666666667,0.0
MTK2266,2,0,v,v,0.06666666666666667,1.0
MTK2267,2,0,a,a,0.06666666666666667,
MTK2268,2,0,a,a,0.0,
MTK2271,2,1,v,v,0.13333333333333333,0.0
MTK2272,2,0,a,a,0.0,
MTK2273,2,0,a,a,0.2,1.0
MTK2274,2,0,a,a,0.06666666666666667,0.0
MTK2275,2,0,v,v,0.13333333333333333,0.0
MTK2276,2,0,a,a,0.13333333333333333,1.0
MTK2277,2,0,v,v,0.13333333333333333,0.0
MTK2281,2,0,a,a,0.06666666666666667,0.0
MTK2282,2,0,a,a,0.0,
MTK2283,2,1,v,v,0.2,0.391304347826087
MTK2284,2,0,a,a,0.3333333333333333,0.5820895522388059
MTK2285,2,0,v,v,0.06666666666666667,0.0
MTK2286,2,0,v,v,0.0,
MTK2287,2,0,v,v,0.2,0.0
MTK2288,2,0,a,a,0.2,0.24
MTK2289,2,1,a,a,0.26666666666666666,0.20392156862745098
MTK2290,2,0,v,v,0.0,
MTK2291,2,0,a,a,0.06666666666666667,1.0
MTK2292,2,0,v,v,0.13333333333333333,0.36363636363636365
MTK2295,2,0,v,v,0.0,
MTK2298,2,0,a,a,0.26666666666666666,0.48
MTK2299,2,1,a,a,0.0,
MTK2300,2,0,v,v,0.06666666666666667,0.0
MTK2301,2,0,a,a,0.0,
MTK2302,2,0,a,a,0.0,
MTK2303,2,1,a,a,0.13333333333333333,0.0
MTK2304,2,1,v,v,0.0,
MTK2306,2,0,v,v,0.0,
MTK2307,2,0,v,v,0.13333333333333333,1.0
MTK2308,2,0,a,a,0.13333333333333333,0.125
MTK2309,2,0,v,v,0.2,0.23404255319148937
MTK2310,2,1,v,v,0.06666666666666667,0.0
MTK2312,2,1,v,v,0.26666666666666666,0.0
MTK2313,2,1,a,a,0.6,0.13011927600300274
MTK2314,2,0,v,v,0.2,0.22727272727272727
MTK2315,2,1,a,a,0.0,
MTK2316,2,0,v,v,0.0,
MTK2318,2,1,v,v,0.0,
MTK2319,2,0,v,v,0.8,0.4441351385549791
MTK2321,2,0,a,a,0.2,0.0
MTK2324,2,0,v,v,0.13333333333333333,0.3333333333333333
MTK2325,2,1,v,v,0.4,0.2
MTK2326,2,0,v,v,0.13333333333333333,0.0
MTK2327,2,0,a,a,0.13333333333333333,1.0
MTK2328,2,0,a,a,0.2,0.0
MTK2330,2,0,a,a,0.2,0.65
MTK2331,2,0,v,v,0.4666666666666667,0.3893294881038211
MTK2332,2,0,v,v,0.06666666666666667,0.0
MTK2333,2,0,a,a,0.26666666666666666,0.10909090909090909
MTK2334,2,1,v,v,0.06666666666666667,1.0
MTK2335,2,0,v,v,0.0,
MTK2336,2,0,a,a,0.2,0.18181818181818182
MTK2338,2,0,v,v,0.26666666666666666,0.0
MTK2341,2,0,v,v,0.06666666666666667,0.0
MTK2342,2,0,a,a,0.06666666666666667,0.0
MTK2343,2,0,v,v,0.0,
MTK2344,2,0,v,v,0.13333333333333333,1.0
MTK2345,2,0,v,v,0.0,
MTK2347,2,0,a,a,0.2,0.20454545454545456
MTK2349,2,0,a,a,0.06666666666666667,1.0
MTK2350,2,0,v,v,0.3333333333333333,0.0
MTK2351,2,0,v,v,0.06666666666666667,1.0
MTK2352,2,0,a,a,0.2,0.0
MTK2353,2,1,v,v,0.06666666666666667,1.0
MTK2354,2,0,a,a,0.2,0.36363636363636365
MTK2355,2,0,v,v,0.13333333333333333,1.0
MTK2356,2,0,a,a,0.26666666666666666,0.42105263157894735
MTK2357,2,0,v,v,0.06666666666666667,0.0
MTK2358,2,1,a,a,0.2,0.5
MTK2359,2,0,a,a,0.13333333333333333,0.0
MTK2360,2,0,v,v,1.0666666666666667,0.22057594830947475
MTK2361,2,0,a,a,0.4,0.1739894551845343
MTK2364,2,0,v,v,0.2,0.0
MTK2367,2,0,v,v,0.0,
MTK2368,2,0,v,v,0.3333333333333333,1.0
MTK2369,2,0,a,a,0.0,
MTK2370,2,0,a,a,0.2,0.0
MTK2371,2,0,v,v,0.0,
MTK2372,2,0,a,a,0.13333333333333333,0.41666666666666663
MTK2373,2,0,v,v,0.13333333333333333,0.0
MTK2374,2,0,a,a,0.26666666666666666,0.0
MTK2375,2,0,v,v,0.26666666666666666,0.4317343173431734
MTK2376,2,0,v,v,0.2,0.26130653266331655
MTK2378,2,0,v,v,0.0,
MTK2380,2,0,v,v,0.26666666666666666,0.4143426294820717
MTK2381,2,0,v,v,0.2,1.0
MTK2382,2,0,v,v,0.13333333333333333,0.0
MTK2383,2,0,a,a,0.0,
MTK2384,2,0,a,a,0.0,
MTK2385,2,0,v,v,0.06666666666666667,0.0
MTK2388,2,0,v,v,0.13333333333333333,0.4615384615384615
MTK2389,2,0,v,v,0.06666666666666667,1.0
MTK2391,2,0,a,a,0.13333333333333333,0.0
MTK2392,2,1,a,a,0.0,
MTK2393,2,0,a,a,0.26666666666666666,0.30409356725146197
MTK2394,2,0,a,a,0.26666666666666666,0.13846153846153847
MTK2395,2,0,v,v,0.13333333333333333,0.0
MTK2396,2,0,a,a,0.3333333333333333,0.10309278350515463
MTK2397,2,1,v,v,0.06666666666666667,1.0
MTK2398,2,0,a,a,0.0,
MTK2401,2,0,v,v,0.13333333333333333,0.391304347826087
MTK2404,2,0,a,a,0.4,0.0
MTK2405,2,0,a,a,1.0,0.2866522932183458
MTK2406,2,0,v,v,0.2,0.0625
MTK2407,2,0,a,a,0.0,
MTK2408,2,0,a,a,0.13333333333333333,0.0
MTK2409,2,0,a,a,0.13333333333333333,0.0
MTK2410,2,0,v,v,0.5333333333333333,0.20101208883890917
MTK2411,2,0,v,v,0.3333333333333333,0.3076923076923077
MTK2413,2,0,a,a,0.2,0.0
MTK2414,2,1,a,a,0.06666666666666667,0.0
MTK2415,2,0,v,v,0.0,
MTK2416,2,0,v,v,0.13333333333333333,0.48148148148148145
MTK2417,2,0,v,v,0.13333333333333333,0.0
MTK2419,2,0,v,v,0.06666666666666667,0.0
MTK2420,2,0,a,a,0.06666666666666667,0.0
MTK2421,2,0,a,a,0.3333333333333333,0.0
MTK2422,2,0,v,v,0.3333333333333333,0.24528301886792456
MTK2423,2,0,v,v,0.3333333333333333,0.08075040783034257
MTK2426,2,0,a,a,0.06666666666666667,0.0
MTK2427,2,0,a,a,0.13333333333333333,0.0
MTK2428,2,0,a,a,0.06666666666666667,0.0
MTK2429,2,0,a,a,0.26666666666666666,0.24
MTK2430,2,0,a,a,0.26666666666666666,0.4615384615384615
MTK2432,2,0,a,a,0.13333333333333333,0.48148148148148145
MTK2433,2,1,a,a,0.0,
MTK2434,2,0,a,a,0.2,0.0
MTK2435,2,0,a,a,0.3333333333333333,0.29826014913007454
MTK2437,2,0,a,a,0.0,
MTK2438,2,0,a,a,0.06666666666666667,0.0
MTK2439,2,0,a,a,0.2,0.0
MTK2441,2,0,a,a,0.3333333333333333,0.15884476534296027
MTK2442,2,0,a,a,0.2,0.23404255319148937
MTK2443,2,0,a,a,0.2,0.23076923076923075
MTK2444,2,0,a,a,0.0,
MTK2445,2,0,a,a,0.26666666666666666,0.75
MTK2446,2,0,a,a,0.06666666666666667,0.0
MTK2447,2,0,a,a,0.06666666666666667,0.0
MTK2448,2,0,a,a,0.13333333333333333,0.0
MTK2449,2,0,a,a,0.13333333333333333,0.48148148148148145
MTK2450,2,0,a,a,0.26666666666666666,0.0
MTK2452,2,1,a,a,0.3333333333333333,0.0
MTK2453,2,0,a,a,0.06666666666666667,0.0
MTK2454,2,0,a,a,0.2,1.0
MTK2455,2,0,a,a,0.26666666666666666,0.1896551724137931
MTK2456,2,0,a,a,0.13333333333333333,0.5
MTK2458,2,1,a,a,0.0,
MTK2459,2,0,a,a,0.4666666666666667,0.3973509933774834
MTK2460,2,0,a,a,0.0,
MTK2461,2,0,a,a,0.06666666666666667,0.0
MTK2462,2,0,a,a,0.13333333333333333,1.0
MTK2463,2,0,a,a,0.06666666666666667,0.0
MTK2465,2,0,a,a,0.26666666666666666,0.11976047904191617
MTK2468,2,0,a,a,0.0,
MTK2469,2,0,a,a,0.06666666666666667,0.0
MTK2470,2,1,a,a,0.0,
MTK2472,2,0,a,a,0.13333333333333333,0.0
MTK2473,2,0,a,a,0.13333333333333333,0.0
MTK2474,2,1,a,a,0.13333333333333333,1.0
MTK2475,2,0,a,a,0.06666666666666667,0.0
MTK2477,2,0,a,a,0.06666666666666667,0.0
MTK2478,2,0,a,a,0.26666666666666666,0.0
MTK2479,2,1,v,v,0.0,
MTK2480,2,0,a,a,0.0,
MTK2481,2,0,a,a,0.5333333333333333,0.21044885945548197
MTK2482,2,1,v,v,0.0,
MTK2483,2,0,v,v,0.26666666666666666,0.75
MTK2484,2,0,a,a,0.06666666666666667,0.0
MTK2485,2,0,v,v,0.0,
MTK2486,2,0,v,v,0.13333333333333333,0.0
MTK2487,2,0,a,a,0.13333333333333333,0.0
MTK2488,2,1,a,a,0.4666666666666667,0.4832214765100672
MTK2489,2,0,v,v,0.2,0.0
MTK2490,2,0,v,v,0.06666666666666667,0.0
MTK2491,2,0,v,v,0.06666666666666667,0.0
MTK2492,2,0,a,a,0.13333333333333333,0.0
MTK2493,2,0,v,v,0.26666666666666666,0.16759776536312848
MTK2494,2,1,v,v,0.4,0.0
MTK2495,2,0,a,a,0.13333333333333333,0.3333333333333333
MTK2496,2,1,a,a,0.13333333333333333,0.0
MTK2497,2,0,a,a,0.13333333333333333,0.0
MTK2498,2,0,a,a,0.06666666666666667,0.0
MTK2499,2,1,v,v,0.3333333333333333,0.4
MTK2500,2,0,a,a,0.2,0.611111111111111
MTK2503,2,1,a,a,0.0,
MTK2504,2,0,a,a,0.4,0.4289642529789184
MTK2505,2,0,v,v,0.26666666666666666,0.0
MTK2506,2,1,a,a,0.0,
MTK2507,2,1,v,v,0.8666666666666667,0.33420758783660964
MTK2509,2,0,a,a,0.4666666666666667,0.6666666666666666
MTK2511,2,0,a,a,0.26666666666666666,0.30769230769230765
MTK2512,2,0,v,v,0.06666666666666667,1.0
MTK2513,2,0,a,a,0.0,
MTK2514,2,1,v,v,0.06666666666666667,0.0
MTK2515,2,1,v,v,0.0,
MTK2516,2,0,v,v,0.06666666666666667,0.0
MTK2517,2,1,a,a,0.5333333333333333,0.0835291216137281
MTK2518,2,1,v,v,0.0,
MTK2519,2,1,a,a,0.4666666666666667,0.5607843137254902
MTK2520,2,0,v,v,0.0,
MTK2521,2,0,v,v,0.5333333333333333,0.08527386028205969
MTK2522,2,0,v,v,0.06666666666666667,0.0
MTK2523,2,0,v,v,0.0,
MTK2526,2,0,v,v,0.0,
MTK2529,2,0,a,a,0.0,
MTK2530,2,0,a,a,0.2,0.65
MTK2532,2,0,a,a,0.0,
MTK2533,2,1,a,a,0.0,
MTK2535,2,0,v,v,0.06666666666666667,0.0
MTK2536,2,1,v,v,0.0,
MTK2537,2,0,a,a,0.13333333333333333,0.3333333333333333
MTK2538,2,1,a,a,0.0,
MTK2539,2,0,a,a,0.13333333333333333,0.5
MTK2540,2,0,a,a,0.06666666666666667,0.0
MTK2543,2,0,a,a,0.06666666666666667,0.0
MTK2544,2,0,v,v,0.3333333333333333,0.7878787878787878
MTK2545,2,0,v,v,0.0,
MTK2546,2,0,v,v,0.0,
MTK2550,2,1,v,v,0.2,0.0
MTK2552,2,0,v,v,0.5333333333333333,0.28005657708628007
MTK2553,2,0,a,a,0.06666666666666667,0.0
MTK2554,2,0,a,a,0.2,0.41666666666666663
MTK2555,2,1,v,v,0.0,
MTK2556,2,0,v,v,0.0,
MTK2558,2,0,a,a,0.4,0.44123192960402263
MTK2559,2,0,a,a,0.06666666666666667,0.0
MTK2561,2,1,v,v,0.2,0.0
MTK2563,2,1,a,a,0.0,
MTK2564,2,0,a,a,0.4,0.0
MTK2565,2,0,a,a,0.06666666666666667,1.0
MTK2566,2,0,a,a,0.0,
MTK2567,2,0,a,a,0.2,0.20833333333333331
MTK2569,2,1,v,v,0.13333333333333333,0.0
MTK2571,2,0,a,a,0.13333333333333333,0.4615384615384615
MTK2573,2,0,a,a,0.06666666666666667,1.0
MTK2574,2,0,v,v,0.0,
MTK2575,2,0,v,v,0.06666666666666667,
MTK2577,2,0,v,v,0.0,
MTK2578,2,0,v,v,2.2,0.12190511071626751
MTK2580,2,0,v,v,0.0,
MTK2581,2,0,v,v,0.13333333333333333,0.0
MTK2582,2,0,a,a,0.13333333333333333,0.125
MTK2583,2,0,a,a,0.3333333333333333,0.3045685279187817
MTK2585,2,0,a,a,0.06666666666666667,0.0
MTK2586,2,0,a,a,0.13333333333333333,0.36363636363636365
MTK2587,2,0,v,v,0.6,0.4479638009049774
MTK2588,2,0,a,a,0.2,0.3055555555555555
MTK2589,2,0,a,a,0.2,0.0
MTK2590,2,0,a,a,0.06666666666666667,0.0
MTK2591,2,0,a,a,0.26666666666666666,0.0
MTK2592,2,0,v,v,0.5333333333333333,0.20155748969308293
MTK2593,2,0,a,a,0.3333333333333333,0.3231334149326805
MTK2594,2,1,a,a,0.0,
MTK2596,2,0,v,v,0.8666666666666667,0.1704410011918951
MTK2597,2,1,v,v,0.0,
MTK2598,2,0,a,a,0.2,0.125
MTK2599,2,1,a,a,0.0,
MTK2602,2,1,v,v,0.06666666666666667,0.0
MTK2603,2,0,v,v,0.0,
MTK2605,2,0,a,a,0.0,
MTK2606,2,0,v,v,0.06666666666666667,0.0
MTK2607,2,0,v,v,0.26666666666666666,0.391304347826087
MTK2608,2,0,v,v,0.0,
MTK2610,2,0,a,a,0.3333333333333333,0.20837043633125554
MTK2613,2,0,a,a,0.3333333333333333,0.0
MTK2614,2,0,v,v,0.0,
MTK2615,2,0,v,v,0.0,
MTK2616,2,0,a,a,0.06666666666666667,0.0
MTK2617,2,0,a,a,0.06666666666666667,1.0
MTK2619,2,0,a,a,0.13333333333333333,0.48148148148148145
MTK2620,2,0,a,a,0.06666666666666667,0.0
MTK2622,2,1,a,a,0.13333333333333333,0.0
MTK2623,2,0,a,a,0.4666666666666667,0.0
MTK2624,2,0,a,a,0.13333333333333333,0.0
MTK2625,2,0,a,a,0.06666666666666667,0.0
MTK2626,2,0,v,v,0.06666666666666667,0.0
MTK2629,2,1,v,v,0.6666666666666666,0.3562863994518671
MTK2630,2,0,a,a,0.7333333333333333,0.11758203105371587
MTK2631,2,0,v,v,0.0,
MTK2632,2,1,a,a,0.06666666666666667,0.0
MTK2634,2,0,a,a,0.3333333333333333,0.14354066985645933
MTK2635,2,0,a,a,0.26666666666666666,0.3403141361256544
MTK2636,2,0,a,a,0.26666666666666666,0.48
MTK2637,2,0,a,a,0.0,
MTK2638,2,0,v,v,0.06666666666666667,0.0
MTK2639,2,0,a,a,0.0,
MTK2640,2,0,a,a,0.06666666666666667,1.0
MTK2641,2,0,a,a,0.2,0.0
MTK2642,2,0,v,v,0.06666666666666667,1.0
MTK2643,2,0,v,v,0.13333333333333333,0.0
MTK2644,2,0,v,v,0.3333333333333333,0.09090909090909091
MTK2646,2,0,v,v,0.2,0.3333333333333333
MTK2647,2,0,a,a,0.0,
MTK2648,2,0,v,v,0.26666666666666666,0.4905660377358491
MTK2649,2,1,a,a,0.4,0.11186440677966102
MTK2650,2,0,a,a,0.3333333333333333,0.08833522083805209
MTK2651,2,1,a,a,0.4666666666666667,0.09414225941422594
MTK2652,2,0,v,v,0.2,0.65
MTK2653,2,0,v,v,0.2,0.6666666666666666
MTK2654,2,1,v,v,0.13333333333333333,0.44
MTK2655,2,0,v,v,0.06666666666666667,0.0
MTK2656,2,0,a,a,0.0,
MTK2657,2,0,v,v,0.06666666666666667,0.0
MTK2658,2,0,v,v,0.26666666666666666,0.0
MTK2660,2,0,v,v,0.06666666666666667,0.0
MTK2661,2,1,a,a,0.13333333333333333,0.22222222222222224
MTK2662,2,0,a,a,0.26666666666666666,0.0
MTK2668,2,0,a,a,0.2,0.25
MTK2669,2,0,a,a,0.4,0.0
MTK2670,2,1,a,a,0.0,
MTK2672,2,0,a,a,0.2,0.31578947368421056
MTK2674,2,0,v,v,0.06666666666666667,0.0
MTK2675,2,0,a,a,1.3333333333333333,0.07630804258308949
MTK2676,2,0,v,v,0.06666666666666667,0.0
MTK2677,2,0,v,v,0.13333333333333333,1.0
MTK2678,2,1,v,v,0.2,0.5
MTK2679,2,0,a,a,0.13333333333333333,0.0
MTK2680,2,0,a,a,0.06666666666666667,0.0
MTK2681,2,1,a,a,0.3333333333333333,0.0
MTK2682,2,0,v,v,0.0,
MTK2683,2,0,a,a,0.06666666666666667,0.0
MTK2684,2,1,a,a,0.2,0.22727272727272727
MTK2686,2,0,a,a,0.0,
MTK2687,2,0,v,v,0.06666666666666667,1.0
MTK2690,2,0,a,a,0.2,0.3333333333333333
MTK2691,2,0,v,v,0.06666666666666667,0.0
MTK2697,2,0,v,v,0.06666666666666667,0.0
MTK2698,2,0,v,v,0.0,
MTK2701,2,1,v,v,0.0,
MTK2703,2,0,v,v,0.0,
MTK2704,2,0,a,a,0.2,0.1923076923076923
MTK2705,2,0,a,a,0.4,0.12641815235008103
MTK2707,2,0,v,v,0.06666666666666667,0.0
MTK2708,2,0,v,v,0.06666666666666667,0.0
MTK2711,2,1,v,v,0.0,
MTK2713,2,0,v,v,0.2,0.36363636363636365
MTK2714,2,0,v,v,0.06666666666666667,0.0
MTK2715,2,0,a,a,0.06666666666666667,0.0
MTK2716,2,0,a,a,0.2,0.2907488986784141
MTK2717,2,0,a,a,0.2,0.0
MTK2720,2,0,a,a,0.26666666666666666,0.3403141361256544
MTK2721,2,0,v,v,0.0,
MTK2723,2,0,v,v,0.0,
MTK2725,2,0,a,a,0.0,
MTK2726,2,0,a,a,0.2,0.0
MTK2727,2,0,a,a,0.13333333333333333,0.0
MTK2728,2,0,v,v,0.13333333333333333,1.0
MTK2729,2,0,v,v,0.0,
MTK2730,2,0,a,a,0.06666666666666667,1.0
MTK2731,2,0,v,v,0.13333333333333333,
MTK2732,2,1,a,a,0.13333333333333333,0.0
MTK2734,2,0,v,v,0.06666666666666667,0.0
MTK2735,2,0,v,v,0.06666666666666667,1.0
MTK2736,2,1,a,a,0.06666666666666667,
MTK2737,2,1,a,a,0.26666666666666666,0.21710526315789475
MTK2739,2,0,v,v,0.26666666666666666,0.23564954682779457
MTK2741,2,1,a,a,0.2,0.25
MTK2742,2,0,a,a,0.13333333333333333,0.0
MTK2743,2,1,a,a,0.13333333333333333,0.391304347826087
MTK2745,2,0,v,v,0.13333333333333333,0.41666666666666663
MTK2746,2,0,v,v,0.0,
MTK2747,2,0,v,v,0.26666666666666666,0.75
MTK2748,2,0,a,a,0.0,
MTK2750,2,0,a,a,0.06666666666666667,0.0
MTK2751,2,0,v,v,0.9333333333333333,0.22031210882082952
MTK2752,2,0,v,v,0.06666666666666667,0.0
MTK2753,2,1,a,a,0.0,
MTK2754,2,0,v,v,0.13333333333333333,0.36363636363636365
MTK2755,2,1,a,a,0.13333333333333333,0.5
MTK2756,2,0,a,a,0.3333333333333333,0.07894736842105264
MTK2757,2,0,v,v,0.3333333333333333,0.2903225806451613
MTK2758,2,0,v,v,0.06666666666666667,1.0
MTK2759,2,1,v,v,0.13333333333333333,0.48148148148148145
MTK2760,2,0,a,a,0.13333333333333333,0.36363636363636365
MTK2761,2,1,a,a,0.06666666666666667,1.0
MTK2762,2,0,v,v,0.3333333333333333,0.1732283464566929
MTK2763,2,0,a,a,0.2,0.308300395256917
MTK2765,2,0,a,a,0.06666666666666667,0.0
MTK2766,2,0,v,v,0.06666666666666667,0.0
MTK2768,2,1,v,v,0.13333333333333333,0.44
MTK2769,2,1,a,a,0.26666666666666666,0.0
MTK2770,2,0,v,v,0.3333333333333333,0.0
MTK2772,2,0,a,a,0.26666666666666666,0.1724137931034483
MTK2773,2,0,v,v,0.06666666666666667,0.0
MTK2774,2,1,a,a,0.0,
MTK2775,2,1,v,v,0.13333333333333333,0.41666666666666663
MTK2776,2,1,v,v,0.06666666666666667,0.0
MTK2777,2,0,a,a,2.0,0.09036390428938917
MTK2778,2,1,v,v,0.0,
MTK2779,2,0,a,a,0.26666666666666666,0.0
MTK2780,2,0,v,v,0.06666666666666667,1.0
MTK2781,2,1,v,v,0.0,
MTK2783,2,0,v,v,0.13333333333333333,0.0
MTK2786,2,0,a,a,0.06666666666666667,1.0
MTK2789,2,1,a,a,0.06666666666666667,0.0
MTK2790,2,0,a,a,0.13333333333333333,0.0
MTK2791,2,0,v,v,0.06666666666666667,0.0
MTK2792,2,0,v,v,0.26666666666666666,0.0
MTK2793,2,0,a,a,0.06666666666666667,1.0
MTK2794,2,0,a,a,0.06666666666666667,0.0
MTK2795,2,0,v,v,0.06666666666666667,1.0
MTK2798,2,0,a,a,0.4,0.1795511221945137
MTK2799,2,0,v,v,0.0,
MTK2800,2,1,v,v,0.06666666666666667,0.0
MTK2801,2,0,v,v,0.0,
MTK2802,2,1,a,a,0.06666666666666667,0.0
MTK2803,2,0,v,v,0.0,
MTK2804,2,0,v,v,0.13333333333333333,1.0
MTK2806,2,0,v,v,0.0,
MTK2808,2,0,v,v,0.26666666666666666,0.0
MTK2809,2,0,a,a,0.13333333333333333,0.4615384615384615
MTK2810,2,0,v,v,0.13333333333333333,0.0
MTK2811,2,0,v,v,0.06666666666666667,1.0
MTK2812,2,0,a,a,0.2,0.0
MTK2813,2,0,a,a,0.13333333333333333,0.0
MTK2815,2,0,a,a,0.5333333333333333,0.30528375733855184
MTK2816,2,0,a,a,0.13333333333333333,0.3333333333333333
MTK2819,2,1,a,a,0.0,
MTK2820,2,1,v,v,0.06666666666666667,1.0
MTK2821,2,0,a,a,0.26666666666666666,0.0
MTK2822,2,0,v,v,0.13333333333333333,0.0
MTK2824,2,0,a,a,0.06666666666666667,0.0
MTK2825,2,0,a,a,0.0,
MTK2827,2,0,v,v,0.06666666666666667,0.0
MTK2828,2,0,a,a,0.06666666666666667,0.0
MTK2829,2,0,v,v,0.0,
MTK2830,2,0,v,v,0.0,
MTK2831,2,1,v,v,0.0,
MTK2832,2,0,a,a,0.06666666666666667,0.0
MTK2833,2,0,a,a,0.3333333333333333,0.35438437074057244
MTK2834,2,0,v,v,0.0,
MTK2835,2,0,v,v,0.0,
